customer_id,age,gender,signup_channel,membership_tier,monthly_visits,avg_discount_rate,online_ad_cost,offline_ad_cost,total_ad_cost,campaign_group,responded,monthly_spend
2999,58,Female,Social Ads,Basic,7,0.209,16.85,16.1,32.95,treatment,0,27.18
3000,28,Male,Social Ads,Silver,8,0.182,3.62,2.42,6.04,treatment,0,19.93
3001,37,Male,Organic Search,Basic,4,0.326,15.55,4.56,20.11,control,0,29.27
3002,39,Male,Organic Search,Basic,15,0.19,19.23,5.65,24.88,control,0,17.84
3003,37,Female,Organic Search,Basic,3,0.021,5.47,14.27,19.74,treatment,0,21.0
3004,30,Female,Referral,Silver,13,0.121,19.18,8.34,27.52,control,0,23.68
3005,52,Female,Social Ads,Silver,7,0.168,7.2,5.41,12.61,treatment,0,13.93
3006,32,Male,Influencer,Basic,11,0.137,1.82,3.98,5.8,treatment,0,46.44
3007,41,Male,Social Ads,Basic,10,0.18,2.09,2.99,5.08,control,1,21.18
3008,46,Male,Influencer,Silver,5,0.093,2.11,1.91,4.02,treatment,1,18.46
3009,36,Male,Organic Search,Silver,10,0.239,4.95,16.34,21.29,control,1,79.15
3010,51,Male,Influencer,Silver,9,0.061,15.07,31.06,46.13,control,0,17.96
3011,35,Male,Influencer,Basic,5,0.167,25.64,1.16,26.8,treatment,1,59.81
3012,37,Male,Social Ads,Silver,5,0.073,7.65,2.73,10.38,treatment,0,14.55
3013,44,Male,Social Ads,Basic,10,0.036,21.32,7.4,28.72,control,0,16.92
3014,44,Male,Social Ads,Silver,5,0.072,3.57,34.5,38.07,control,0,18.13
3015,48,Female,Referral,Basic,8,0.084,37.73,0.18,37.91,treatment,1,89.92
3016,39,Male,Organic Search,Basic,4,0.291,14.82,10.65,25.47,treatment,0,26.21
3017,53,Male,Social Ads,Silver,16,0.156,9.75,2.97,12.72,control,0,13.49
3018,35,Male,Organic Search,Silver,10,0.194,7.26,1.25,8.51,control,0,19.03
3019,18,Male,Social Ads,Basic,2,0.199,8.52,11.87,20.39,control,0,11.83
3020,51,Male,Influencer,Silver,6,0.38,8.62,7.04,15.66,control,1,37.56
3021,21,Female,Influencer,Basic,7,0.139,6.05,3.59,9.64,control,0,74.61
3022,54,Female,Organic Search,Silver,8,0.37,8.77,5.75,14.52,treatment,0,36.18
3023,28,Female,Organic Search,Basic,5,0.166,7.4,6.95,14.35,control,0,24.05
3024,61,Female,Social Ads,Gold,13,0.049,7.27,16.62,23.89,control,1,34.94
3025,22,Female,Social Ads,Basic,2,0.154,12.72,1.61,14.33,treatment,0,29.67
3026,37,Male,Organic Search,Silver,10,0.223,7.19,1.44,8.63,treatment,0,30.28
3027,25,Female,Influencer,Basic,9,0.051,5.66,5.03,10.69,control,0,30.09
3028,40,Female,Social Ads,Basic,4,0.187,17.15,5.15,22.3,treatment,1,33.31
3029,19,Male,Organic Search,Silver,12,0.35,3.59,7.08,10.67,treatment,0,42.89
3030,45,Male,Organic Search,Basic,3,0.378,8.72,0.66,9.38,treatment,0,40.08
3031,44,Female,Influencer,Basic,10,0.12,15.57,1.98,17.55,control,1,76.13
3032,53,Male,Organic Search,Silver,10,0.015,9.92,16.82,26.74,control,1,16.62
3033,20,Female,Influencer,Silver,9,0.06,31.31,1.14,32.45,treatment,1,65.31
3034,23,Male,Social Ads,Basic,8,0.238,4.21,0.46,4.67,treatment,0,22.11
3035,46,Male,Influencer,Basic,9,0.163,29.37,1.27,30.64,control,0,48.73
3036,38,Female,Social Ads,Basic,1,0.324,16.93,5.47,22.4,control,0,14.12
3037,37,Male,Influencer,Silver,9,0.185,6.49,6.68,13.17,treatment,1,27.15
3038,33,Male,Social Ads,Gold,10,0.102,5.24,8.59,13.83,control,0,15.7
3039,33,Female,Organic Search,Basic,5,0.33,1.69,7.9,9.59,treatment,0,22.05
3040,51,Female,Referral,Basic,8,0.21,4.04,13.29,17.33,treatment,0,25.84
3041,58,Male,Organic Search,Silver,13,0.355,4.66,8.57,13.23,treatment,1,26.78
3042,41,Female,Organic Search,Basic,8,0.337,8.28,2.7,10.98,treatment,1,22.52
3043,53,Male,Referral,Basic,2,0.173,5.4,8.92,14.32,control,0,27.77
3044,29,Male,Referral,Basic,5,0.32,3.14,4.98,8.12,treatment,0,17.62
3045,60,Female,Organic Search,Basic,6,0.081,11.93,3.32,15.25,control,0,13.77
3046,35,Female,Organic Search,Silver,7,0.302,2.82,5.25,8.07,control,1,50.37
3047,51,Male,Influencer,Gold,9,0.042,6.02,15.65,21.67,treatment,0,42.97
3048,41,Female,Social Ads,Basic,3,0.081,8.76,1.3,10.06,treatment,0,13.18
3049,54,Male,Referral,Basic,9,0.132,29.52,12.69,42.21,control,0,33.98
3050,27,Female,Social Ads,Basic,3,0.153,6.71,0.77,7.48,treatment,0,16.11
3051,39,Female,Referral,Basic,7,0.178,9.11,1.21,10.32,treatment,0,17.86
3052,48,Male,Social Ads,Basic,7,0.262,5.29,2.8,8.09,treatment,1,27.51
3053,30,Female,Social Ads,Gold,11,0.329,11.17,7.02,18.19,control,1,35.55
3054,33,Male,Organic Search,Basic,4,0.207,6.19,2.72,8.91,control,0,20.91
3055,43,Female,Social Ads,Silver,11,0.26,17.01,5.52,22.53,treatment,0,29.48
3056,40,Male,Organic Search,Silver,6,0.089,4.32,2.74,7.06,treatment,0,19.92
3057,54,Male,Referral,Basic,9,0.096,21.09,4.53,25.62,control,0,36.51
3058,18,Male,Social Ads,Basic,8,0.084,5.13,3.12,8.25,treatment,0,27.47
3059,30,Female,Organic Search,Basic,6,0.471,19.83,6.24,26.07,treatment,0,24.38
3060,51,Female,Social Ads,Basic,4,0.129,22.73,13.13,35.86,treatment,1,33.13
3061,49,Female,Social Ads,Silver,10,0.123,28.06,2.65,30.71,treatment,0,47.22
3062,31,Female,Social Ads,Basic,9,0.068,13.03,4.34,17.37,treatment,0,21.96
3063,25,Female,Referral,Basic,7,0.223,5.26,4.72,9.98,control,0,43.62
3064,28,Male,Organic Search,Basic,3,0.461,19.75,0.83,20.58,control,0,33.13
3065,44,Female,Influencer,Basic,4,0.239,9.54,1.56,11.1,treatment,0,34.51
3066,36,Male,Influencer,Silver,7,0.121,23.82,3.7,27.52,control,0,32.96
3067,33,Female,Social Ads,Basic,4,0.025,5.37,2.07,7.44,treatment,0,30.13
3068,44,Male,Social Ads,Silver,5,0.106,1.78,3.03,4.81,treatment,0,13.28
3069,56,Male,Organic Search,Gold,23,0.157,2.71,0.4,3.11,treatment,0,84.43
3070,41,Male,Referral,Silver,7,0.087,20.67,7.8,28.47,treatment,1,56.5
3071,40,Male,Organic Search,Basic,6,0.24,36.58,6.78,43.36,treatment,1,16.86
3072,33,Male,Organic Search,Silver,10,0.311,16.8,1.79,18.59,treatment,0,67.65
3073,18,Male,Organic Search,Basic,6,0.017,9.54,3.3,12.84,control,0,18.74
3074,27,Male,Social Ads,Basic,6,0.037,41.86,0.19,42.05,treatment,1,13.66
3075,32,Male,Organic Search,Basic,5,0.18,10.17,2.4,12.57,control,0,16.81
3076,28,Male,Organic Search,Silver,13,0.134,3.96,3.04,7.0,control,0,46.02
3077,25,Male,Organic Search,Basic,6,0.251,18.95,5.87,24.82,control,1,40.43
3078,35,Female,Organic Search,Basic,3,0.046,4.2,5.76,9.96,treatment,0,39.31
3079,49,Female,Referral,Basic,9,0.263,7.45,0.42,7.87,treatment,0,21.07
3080,48,Female,Social Ads,Basic,4,0.088,1.74,8.87,10.61,treatment,0,10.87
3081,47,Female,Social Ads,Silver,5,0.291,4.86,1.13,5.99,treatment,0,17.76
3082,42,Female,Organic Search,Silver,14,0.105,10.17,2.92,13.09,treatment,1,14.44
3083,42,Male,Influencer,Silver,5,0.385,6.63,3.2,9.83,control,1,15.98
3084,20,Female,Organic Search,Silver,9,0.046,14.78,11.01,25.79,treatment,1,15.36
3085,59,Male,Social Ads,Silver,10,0.157,19.05,8.09,27.14,control,1,45.88
3086,46,Male,Social Ads,Basic,9,0.14,8.35,6.4,14.75,control,0,17.63
3087,48,Female,Organic Search,Basic,5,0.099,12.41,1.49,13.9,treatment,1,24.63
3088,30,Male,Referral,Silver,5,0.12,14.21,4.69,18.9,treatment,0,32.23
3089,37,Female,Social Ads,Silver,15,0.239,14.84,3.22,18.06,treatment,0,81.05
3090,37,Male,Organic Search,Gold,19,0.143,4.79,1.18,5.97,treatment,0,67.73
3091,50,Male,Social Ads,Silver,11,0.105,12.57,2.74,15.31,treatment,1,23.74
3092,64,Male,Social Ads,Basic,3,0.164,26.23,4.05,30.28,treatment,0,15.92
3093,40,Female,Social Ads,Gold,9,0.033,3.68,0.44,4.12,treatment,1,17.39
3094,48,Male,Organic Search,Basic,6,0.224,5.56,14.09,19.65,treatment,1,19.86
3095,27,Female,Social Ads,Basic,8,0.16,16.15,9.3,25.45,treatment,1,24.69
3096,30,Male,Referral,Silver,6,0.276,16.95,3.78,20.73,control,0,37.27
3097,43,Female,Social Ads,Basic,8,0.218,20.2,5.59,25.79,control,1,43.7
3098,49,Female,Referral,Basic,6,0.297,27.51,5.57,33.08,treatment,0,25.24
3099,42,Female,Organic Search,Silver,12,0.152,13.56,6.16,19.72,control,0,32.62
3100,31,Male,Referral,Basic,8,0.104,0.49,0.95,1.44,treatment,0,34.06
3101,44,Female,Social Ads,Silver,9,0.12,21.85,3.15,25.0,treatment,0,24.97
3102,30,Male,Social Ads,Silver,7,0.2,3.85,4.49,8.34,control,0,17.06
3103,34,Female,Social Ads,Silver,7,0.245,2.35,5.81,8.16,control,0,11.24
3104,46,Female,Organic Search,Basic,6,0.138,13.18,6.0,19.18,control,0,32.52
3105,44,Female,Influencer,Basic,3,0.008,5.66,8.66,14.32,treatment,1,44.04
3106,47,Male,Social Ads,Basic,9,0.193,16.17,5.58,21.75,control,0,11.09
3107,36,Male,Organic Search,Basic,3,0.309,1.49,2.05,3.54,treatment,0,31.1
3108,41,Male,Influencer,Silver,6,0.127,29.12,1.14,30.26,control,0,42.39
3109,24,Female,Social Ads,Basic,5,0.323,0.63,4.97,5.6,treatment,1,17.54
3110,23,Male,Social Ads,Silver,7,0.283,6.92,33.47,40.39,control,0,23.8
3111,46,Female,Organic Search,Gold,9,0.361,4.23,2.64,6.87,treatment,1,25.29
3112,32,Female,Influencer,Silver,9,0.103,20.55,3.55,24.1,control,0,22.01
3113,40,Male,Social Ads,Gold,14,0.13,0.4,15.24,15.64,treatment,0,49.68
3114,44,Male,Organic Search,Basic,5,0.08,4.34,15.3,19.64,treatment,0,38.14
3115,27,Female,Organic Search,Basic,6,0.102,12.21,4.0,16.21,treatment,0,23.91
3116,18,Male,Influencer,Basic,3,0.131,11.33,9.07,20.4,control,0,18.17
3117,48,Male,Social Ads,Silver,7,0.207,8.89,13.19,22.08,control,0,20.56
3118,32,Male,Referral,Basic,8,0.128,1.97,1.97,3.94,control,0,56.97
3119,32,Female,Referral,Basic,4,0.074,1.81,0.84,2.65,control,1,17.91
3120,52,Male,Organic Search,Silver,9,0.054,0.98,4.44,5.42,control,0,15.5
3121,32,Female,Influencer,Silver,7,0.246,4.25,6.23,10.48,treatment,1,47.31
3122,28,Male,Social Ads,Silver,12,0.205,3.57,2.97,6.54,control,1,32.71
3123,49,Male,Influencer,Silver,11,0.142,11.96,2.7,14.66,treatment,1,59.54
3124,56,Female,Social Ads,Basic,6,0.114,26.36,7.44,33.8,control,0,13.38
3125,31,Female,Referral,Basic,5,0.03,2.68,8.15,10.83,treatment,0,82.82
3126,58,Male,Organic Search,Silver,10,0.158,11.05,2.49,13.54,control,0,26.16
3127,41,Male,Organic Search,Gold,12,0.131,1.75,17.09,18.84,control,0,23.71
3128,18,Male,Organic Search,Basic,7,0.354,16.66,7.13,23.79,control,0,23.05
3129,45,Male,Referral,Basic,10,0.206,6.44,1.69,8.13,treatment,0,34.4
3130,46,Female,Organic Search,Basic,3,0.078,0.86,13.77,14.63,treatment,0,27.09
3131,35,Male,Referral,Silver,9,0.093,2.09,2.38,4.47,control,0,39.49
3132,39,Female,Referral,Silver,6,0.112,8.8,10.9,19.7,treatment,0,20.92
3133,29,Female,Organic Search,Silver,6,0.245,15.06,1.17,16.23,control,1,28.91
3134,27,Female,Social Ads,Basic,6,0.094,3.96,1.83,5.79,treatment,0,35.18
3135,33,Male,Influencer,Silver,7,0.078,17.87,14.85,32.72,treatment,1,61.5
3136,24,Female,Organic Search,Basic,5,0.337,5.71,4.13,9.84,control,0,34.21
3137,19,Female,Social Ads,Silver,5,0.406,14.72,3.41,18.13,treatment,0,26.11
3138,42,Female,Social Ads,Basic,5,0.167,1.72,11.58,13.3,treatment,0,42.83
3139,44,Female,Social Ads,Silver,7,0.023,1.56,3.09,4.65,treatment,0,20.24
3140,51,Female,Referral,Basic,4,0.06,23.69,1.27,24.96,control,0,58.33
3141,43,Female,Social Ads,Silver,6,0.102,11.17,3.59,14.76,control,0,18.18
3142,38,Female,Organic Search,Basic,8,0.119,3.47,3.24,6.71,control,0,19.41
3143,29,Male,Referral,Gold,10,0.138,3.22,3.73,6.95,control,0,27.26
3144,35,Female,Social Ads,Silver,6,0.047,11.09,5.82,16.91,control,0,34.27
3145,43,Female,Social Ads,Basic,15,0.259,16.19,5.16,21.35,treatment,0,31.11
3146,19,Male,Social Ads,Silver,11,0.066,5.53,7.5,13.03,control,0,17.06
3147,50,Male,Social Ads,Silver,11,0.108,8.45,1.63,10.08,control,0,15.32
3148,51,Female,Organic Search,Gold,19,0.035,7.97,3.63,11.6,treatment,0,30.46
3149,20,Female,Organic Search,Gold,13,0.266,3.65,0.01,3.66,treatment,1,53.81
3150,30,Male,Organic Search,Basic,3,0.191,8.02,16.79,24.81,control,0,23.23
3151,30,Male,Influencer,Basic,7,0.258,12.51,2.81,15.32,treatment,1,91.95
3152,43,Male,Referral,Gold,11,0.372,12.12,10.41,22.53,treatment,0,23.51
3153,61,Male,Referral,Basic,3,0.292,13.5,2.85,16.35,treatment,0,22.54
3154,52,Male,Social Ads,Silver,8,0.08,3.65,12.5,16.15,treatment,0,19.51
3155,42,Female,Referral,Silver,9,0.288,17.36,7.01,24.37,treatment,1,43.8
3156,36,Female,Referral,Basic,8,0.368,20.07,3.92,23.99,treatment,0,32.14
3157,58,Female,Influencer,Basic,8,0.053,2.91,4.59,7.5,control,0,21.19
3158,37,Male,Referral,Silver,6,0.253,5.09,19.56,24.65,control,0,32.45
3159,36,Female,Social Ads,Silver,12,0.28,27.65,2.62,30.27,control,0,31.17
3160,51,Male,Social Ads,Silver,6,0.242,11.26,1.22,12.48,treatment,0,75.25
3161,36,Male,Organic Search,Basic,9,0.289,10.42,0.32,10.74,control,1,20.72
3162,35,Male,Social Ads,Basic,13,0.062,12.84,0.69,13.53,treatment,0,18.23
3163,38,Female,Organic Search,Basic,11,0.046,9.17,6.1,15.27,control,0,40.79
3164,38,Male,Influencer,Silver,6,0.095,22.26,14.14,36.4,treatment,0,24.2
3165,32,Male,Social Ads,Gold,19,0.06,9.55,4.73,14.28,treatment,0,25.88
3166,18,Male,Organic Search,Basic,3,0.182,11.7,4.81,16.51,treatment,1,42.07
3167,57,Female,Organic Search,Silver,9,0.077,7.63,0.36,7.99,treatment,0,32.01
3168,45,Female,Organic Search,Basic,4,0.269,18.4,2.1,20.5,treatment,1,42.84
3169,34,Female,Organic Search,Silver,19,0.089,12.1,3.5,15.6,control,0,34.02
3170,45,Male,Referral,Silver,10,0.089,6.74,11.38,18.12,control,0,25.63
3171,57,Male,Influencer,Silver,12,0.04,7.77,3.16,10.93,control,1,27.95
3172,53,Male,Referral,Basic,7,0.234,11.45,1.08,12.53,treatment,0,22.41
3173,33,Male,Organic Search,Silver,11,0.231,11.89,7.78,19.67,treatment,0,63.8
3174,45,Female,Influencer,Silver,12,0.121,3.66,3.99,7.65,control,0,50.51
3175,39,Female,Referral,Basic,7,0.174,5.84,4.17,10.01,treatment,0,20.47
3176,37,Female,Organic Search,Basic,9,0.016,17.7,1.87,19.57,treatment,0,55.93
3177,40,Male,Influencer,Basic,14,0.186,9.2,13.15,22.35,control,0,47.9
3178,38,Male,Organic Search,Basic,7,0.029,3.18,5.41,8.59,control,0,21.62
3179,62,Male,Social Ads,Gold,14,0.313,11.62,7.2,18.82,control,1,27.41
3180,50,Female,Social Ads,Silver,7,0.171,2.28,4.94,7.22,treatment,1,66.25
3181,62,Male,Organic Search,Basic,3,0.187,26.38,6.99,33.37,treatment,0,58.06
3182,52,Male,Organic Search,Basic,11,0.127,14.53,1.81,16.34,treatment,0,22.68
3183,50,Male,Social Ads,Basic,5,0.17,7.72,2.77,10.49,control,0,17.74
3184,50,Female,Referral,Gold,12,0.216,10.91,1.93,12.84,control,0,26.68
3185,40,Male,Organic Search,Basic,2,0.095,13.82,2.51,16.33,control,0,25.67
3186,46,Male,Organic Search,Basic,3,0.19,8.33,13.4,21.73,control,0,16.18
3187,45,Male,Referral,Basic,3,0.19,1.15,3.17,4.32,treatment,0,20.17
3188,36,Female,Organic Search,Gold,14,0.348,5.94,4.26,10.2,control,1,15.98
3189,37,Female,Social Ads,Silver,9,0.105,1.84,1.82,3.66,treatment,0,18.04
3190,47,Female,Social Ads,Silver,7,0.21,8.81,4.39,13.2,control,0,48.11
3191,24,Female,Organic Search,Basic,5,0.133,4.37,26.53,30.9,control,0,13.25
3192,52,Female,Influencer,Silver,13,0.024,3.04,4.8,7.84,treatment,1,35.69
3193,22,Male,Organic Search,Basic,2,0.052,7.19,1.67,8.86,control,0,18.51
3194,30,Male,Referral,Basic,6,0.167,8.24,0.76,9.0,control,0,21.18
3195,50,Female,Organic Search,Silver,9,0.164,17.75,10.7,28.45,treatment,1,28.86
3196,31,Female,Influencer,Silver,11,0.113,8.47,9.45,17.92,treatment,0,20.45
3197,31,Male,Organic Search,Basic,4,0.021,31.27,11.88,43.15,control,0,18.4
3198,43,Male,Referral,Basic,6,0.155,27.34,7.13,34.47,treatment,0,45.19
3199,44,Female,Influencer,Silver,7,0.162,15.33,2.0,17.33,treatment,1,109.39
3200,30,Female,Social Ads,Silver,8,0.168,22.7,5.48,28.18,control,0,42.86
3201,45,Female,Social Ads,Gold,12,0.194,7.65,7.3,14.95,control,0,53.13
3202,29,Male,Referral,Basic,4,0.245,20.65,8.0,28.65,control,0,25.08
3203,39,Male,Social Ads,Basic,8,0.071,19.72,12.24,31.96,treatment,0,25.31
3204,34,Female,Referral,Basic,4,0.335,19.9,1.61,21.51,treatment,0,45.05
3205,30,Male,Referral,Basic,7,0.045,11.65,13.03,24.68,treatment,0,61.86
3206,54,Female,Organic Search,Basic,4,0.054,11.66,5.44,17.1,control,1,28.43
3207,35,Male,Organic Search,Silver,19,0.23,2.47,2.57,5.04,control,0,21.73
3208,61,Male,Social Ads,Silver,8,0.072,9.48,4.04,13.52,treatment,1,32.71
3209,40,Male,Social Ads,Basic,5,0.085,1.84,3.32,5.16,control,0,22.71
3210,56,Male,Influencer,Basic,6,0.245,6.2,2.67,8.87,treatment,0,71.1
3211,39,Male,Social Ads,Basic,4,0.312,11.02,7.87,18.89,control,0,23.42
3212,34,Male,Social Ads,Basic,3,0.191,4.4,4.03,8.43,treatment,0,17.32
3213,18,Male,Referral,Basic,5,0.201,4.26,8.32,12.58,treatment,1,30.05
3214,25,Male,Organic Search,Silver,13,0.376,5.5,13.84,19.34,treatment,0,34.57
3215,42,Female,Referral,Silver,6,0.102,27.52,6.42,33.94,control,0,31.52
3216,44,Male,Social Ads,Basic,3,0.167,16.34,9.26,25.6,control,0,14.29
3217,33,Male,Organic Search,Basic,2,0.027,7.95,3.49,11.44,treatment,0,14.47
3218,29,Male,Social Ads,Silver,10,0.183,12.38,4.24,16.62,control,0,11.19
3219,42,Female,Organic Search,Basic,3,0.184,10.46,1.47,11.93,treatment,0,31.42
3220,40,Female,Influencer,Basic,6,0.18,35.28,14.82,50.1,treatment,0,82.58
3221,62,Male,Organic Search,Basic,3,0.197,10.31,8.7,19.01,control,0,16.71
3222,22,Male,Referral,Basic,8,0.112,62.64,2.96,65.6,control,0,62.57
3223,24,Female,Referral,Basic,11,0.096,5.44,3.04,8.48,control,0,34.71
3224,24,Male,Referral,Basic,9,0.231,11.28,5.52,16.8,control,0,23.84
3225,18,Female,Social Ads,Silver,12,0.036,12.5,10.55,23.05,treatment,1,16.69
3226,29,Male,Referral,Basic,2,0.049,10.01,16.0,26.01,control,1,14.37
3227,36,Male,Organic Search,Silver,14,0.334,15.62,4.33,19.95,control,0,21.95
3228,38,Female,Organic Search,Basic,3,0.116,10.2,14.38,24.58,control,1,15.16
3229,20,Male,Referral,Gold,25,0.235,10.91,2.96,13.87,treatment,0,110.09
3230,39,Female,Social Ads,Silver,5,0.103,5.93,4.38,10.31,control,1,27.16
3231,45,Female,Social Ads,Basic,4,0.195,14.42,1.36,15.78,treatment,1,37.24
3232,65,Female,Social Ads,Silver,7,0.203,2.87,11.16,14.03,treatment,1,35.17
3233,45,Male,Referral,Silver,10,0.217,4.23,25.31,29.54,control,0,18.72
3234,18,Female,Organic Search,Basic,3,0.1,14.43,8.59,23.02,control,0,16.52
3235,24,Male,Social Ads,Basic,8,0.289,34.4,1.39,35.79,control,1,27.96
3236,18,Male,Organic Search,Silver,17,0.101,4.3,2.56,6.86,treatment,1,46.37
3237,38,Male,Organic Search,Silver,10,0.155,8.62,7.13,15.75,control,0,28.2
3238,38,Female,Social Ads,Basic,9,0.172,23.46,17.97,41.43,treatment,1,33.88
3239,18,Male,Social Ads,Basic,5,0.163,6.67,1.29,7.96,control,0,17.08
3240,55,Female,Referral,Basic,8,0.136,4.47,3.68,8.15,treatment,0,24.43
3241,37,Female,Social Ads,Silver,7,0.265,21.98,11.75,33.73,treatment,0,36.04
3242,32,Female,Influencer,Basic,7,0.061,5.97,2.44,8.41,treatment,0,43.06
3243,58,Female,Social Ads,Silver,5,0.121,26.26,8.19,34.45,control,0,23.28
3244,48,Male,Referral,Silver,16,0.352,12.23,4.29,16.52,control,0,47.65
3245,39,Female,Organic Search,Gold,14,0.028,11.72,4.52,16.24,control,0,39.58
3246,37,Male,Organic Search,Silver,6,0.185,7.67,15.17,22.84,treatment,1,30.04
3247,51,Male,Influencer,Silver,15,0.146,2.05,0.66,2.71,treatment,1,47.0
3248,42,Male,Social Ads,Silver,8,0.135,14.33,4.31,18.64,treatment,0,27.15
3249,29,Male,Organic Search,Basic,8,0.264,5.87,6.09,11.96,control,0,20.21
3250,37,Female,Organic Search,Silver,11,0.311,13.33,4.12,17.45,control,1,31.42
3251,53,Female,Influencer,Basic,11,0.269,20.04,6.22,26.26,treatment,1,44.84
3252,49,Male,Organic Search,Basic,4,0.365,23.37,4.42,27.79,control,0,33.64
3253,45,Female,Referral,Basic,8,0.188,8.08,26.35,34.43,treatment,0,37.07
3254,50,Male,Social Ads,Basic,3,0.081,4.42,1.04,5.46,treatment,0,20.62
3255,50,Female,Organic Search,Basic,12,0.138,22.31,2.66,24.97,treatment,1,19.52
3256,38,Male,Social Ads,Basic,3,0.106,23.17,3.55,26.72,treatment,0,18.29
3257,29,Female,Organic Search,Basic,8,0.17,23.6,3.14,26.74,control,0,30.64
3258,38,Male,Organic Search,Basic,9,0.203,5.3,5.93,11.23,control,0,31.01
3259,37,Female,Referral,Basic,4,0.135,14.68,4.79,19.47,control,0,14.17
3260,35,Female,Referral,Basic,3,0.205,3.04,8.85,11.89,treatment,0,36.85
3261,53,Male,Social Ads,Basic,3,0.045,7.26,10.05,17.31,treatment,0,15.7
3262,34,Male,Organic Search,Silver,6,0.057,10.69,1.59,12.28,treatment,0,26.83
3263,53,Female,Influencer,Silver,8,0.169,19.47,16.74,36.21,treatment,1,47.25
3264,45,Female,Social Ads,Silver,7,0.059,5.08,10.35,15.43,treatment,0,24.75
3265,67,Male,Organic Search,Silver,5,0.107,6.64,3.27,9.91,control,0,36.5
3266,35,Female,Referral,Basic,3,0.176,16.18,24.86,41.04,control,0,33.82
3267,44,Female,Organic Search,Basic,9,0.282,16.64,8.02,24.66,treatment,0,35.42
3268,57,Female,Social Ads,Silver,7,0.382,7.19,5.87,13.06,control,0,24.62
3269,47,Male,Organic Search,Silver,10,0.157,1.3,1.34,2.64,control,0,21.4
3270,59,Female,Referral,Gold,10,0.077,10.52,3.98,14.5,control,0,32.36
3271,56,Male,Referral,Basic,10,0.224,1.82,10.14,11.96,treatment,1,18.77
3272,46,Female,Organic Search,Basic,8,0.101,0.81,3.81,4.62,control,0,25.44
3273,42,Male,Organic Search,Basic,4,0.126,5.3,8.67,13.97,treatment,0,14.48
3274,45,Female,Influencer,Silver,6,0.081,3.32,0.73,4.05,control,0,30.07
3275,30,Male,Influencer,Gold,16,0.247,17.94,9.77,27.71,treatment,1,42.91
3276,52,Male,Influencer,Gold,16,0.06,5.39,0.75,6.14,treatment,0,37.75
3277,38,Male,Social Ads,Basic,5,0.255,1.11,12.22,13.33,control,0,29.02
3278,42,Female,Referral,Basic,17,0.212,12.08,0.62,12.7,control,0,28.88
3279,34,Female,Referral,Silver,11,0.208,4.3,32.12,36.42,control,0,19.93
3280,39,Female,Organic Search,Gold,14,0.138,12.88,5.71,18.59,treatment,0,46.58
3281,32,Female,Social Ads,Basic,4,0.385,16.57,3.89,20.46,control,0,23.26
3282,62,Female,Organic Search,Silver,4,0.052,8.67,5.79,14.46,treatment,1,20.8
3283,31,Female,Influencer,Silver,6,0.112,6.38,10.27,16.65,control,0,37.83
3284,41,Female,Influencer,Basic,5,0.246,6.26,7.19,13.45,treatment,1,26.22
3285,35,Female,Organic Search,Silver,11,0.084,7.64,2.07,9.71,treatment,0,27.48
3286,30,Male,Influencer,Gold,11,0.26,10.63,14.19,24.82,control,0,24.43
3287,24,Male,Organic Search,Basic,10,0.391,16.64,6.6,23.24,control,0,21.64
3288,34,Male,Social Ads,Silver,27,0.297,22.37,13.99,36.36,control,1,50.18
3289,22,Female,Social Ads,Basic,6,0.08,21.78,1.19,22.97,treatment,0,22.79
3290,36,Male,Social Ads,Basic,2,0.231,17.1,0.9,18.0,control,0,18.27
3291,32,Male,Referral,Basic,3,0.199,10.37,0.61,10.98,control,1,37.1
3292,35,Female,Organic Search,Basic,6,0.135,17.08,2.85,19.93,treatment,0,15.41
3293,54,Male,Organic Search,Basic,9,0.277,9.25,16.1,25.35,control,0,19.68
3294,44,Female,Organic Search,Basic,6,0.173,48.74,8.53,57.27,control,0,17.58
3295,37,Male,Organic Search,Basic,4,0.031,4.88,2.6,7.48,treatment,0,36.62
3296,38,Male,Social Ads,Basic,10,0.04,8.25,6.91,15.16,treatment,1,20.53
3297,48,Male,Organic Search,Silver,8,0.064,30.86,5.98,36.84,treatment,1,41.08
